Date,Category,Product,START_OF_DAY,MADE_TODAY,AVAILABLE_TO_SELL,OUT_THE_DOOR,ORDERS_TODAY,REMOVED_AS_DAY_OLD,LEFT
2015-10-23,ROLLS,Cinnamon,0,72,72,31,36,5,0
2015-10-23,ROLLS,Mini C-Roll,0,72,72,0,72,0,0
2015-10-23,SCONES,Cherry,0,0,0,0,0,0,0
2015-10-23,SCONES,Blueberry,0,0,0,0,0,0,0
2015-10-23,SCONES,Butt Almd,0,0,0,-2,2,0,0
2015-10-23,SCONES,Choc Chip,0,0,0,0,0,0,0
2015-10-23,SCONES,Cin Chip,0,0,0,0,0,0,0
2015-10-23,SCONES,PUMPKIN,0,18,18,18,0,0,0
2015-10-23,FRUIT BARS,Blueberry,0,10,10,7,0,3,0
2015-10-23,FRUIT BARS,Cherry,0,10,10,10,0,0,0
2015-10-23,FRUIT BARS,Apple Cin,0,0,0,0,0,0,0
2015-10-23,MUFFINS,Blue Stru,0,14,14,8,6,0,0
2015-10-23,MUFFINS,Choc Carm,0,0,0,0,0,0,0
2015-10-23,MUFFINS,Pump Choc,0,16,16,10,6,0,0
2015-10-23,COOKIES/BARS,Oatmeal CC,4,24,28,19,5,0,4
2015-10-23,COOKIES/BARS,Snicker,8,18,26,18,5,0,3
2015-10-23,COOKIES/BARS,Triple Choc,0,24,24,20,4,0,0
2015-10-23,COOKIES/BARS,Frosted,4,18,22,17,0,0,5
2015-10-23,COOKIES/BARS,Smores,0,20,20,11,0,0,9
2015-10-23,COOKIES/BARS,Pumpkin,0,0,0,0,0,0,0
2015-10-23,COOKIES/BARS,Cashew Crch,0,0,0,0,0,0,0
2015-10-23,COOKIES/BARS,Kahuna,6,0,6,6,0,0,0
2015-10-23,COOKIES/BARS,Cinn Stix,0,0,0,0,0,0,0
2015-10-23,COOKIES/BARS,Totals,22,316,266,142,136,3,21
2015-10-24,BREAD,H,30,0,30,30,0,0,0
2015-10-24,BREAD,FR,3,0,3,3,0,0,0
2015-10-24,BREAD,GW,4,7,11,5,6,0,0
2015-10-24,BREAD,DK,19,0,19,19,0,0,0
2015-10-24,BREAD,H5,3,0,3,3,0,0,0
2015-10-24,BREAD,CSWRL,3,16,19,15,4,0,0
2015-10-24,BREAD,Pump Swrl,5,12,17,15,2,0,0
2015-10-24,BREAD,CnE,15,0,15,15,0,0,0
2015-10-24,BREAD,CnR,4,0,4,4,0,0,0
2015-10-24,BREAD,CnW,8,0,8,7,0,1,0
2015-10-24,BREAD,app swirl,0,8,8,8,0,0,0
2015-10-24,BREAD,CH,0,0,0,0,0,0,0
2015-10-24,BREAD,cg,16,0,16,16,0,0,0
2015-10-24,BREAD,JCG,5,0,5,5,0,0,0
2015-10-24,BREAD,VS,0,0,0,0,0,0,0
2015-10-24,BREAD,SOUR,7,0,7,7,0,0,0
