Date,Category,Product,START_OF_DAY,MADE_TODAY,AVAILABLE_TO_SELL,OUT_THE_DOOR,ORDERS_TODAY,REMOVED_AS_DAY_OLD,LEFT
2015-05-13,BREAD,H,25,35,60,31,0,0,29
2015-05-13,BREAD,FR,4,33,37,24,0,0,13
2015-05-13,BREAD,GW,0,18,18,2,1,0,15
2015-05-13,BREAD,DK,6,42,48,16,1,0,31
2015-05-13,BREAD,H5,14,0,14,11,0,0,3
2015-05-13,BREAD,BFB,8,0,8,1,0,7,0
2015-05-13,BREAD,CSWRL,13,21,34,31,0,0,3
2015-05-13,BREAD,CnE,0,37,37,18,0,0,19
2015-05-13,BREAD,CnR,0,12,12,3,0,0,9
2015-05-13,BREAD,CnW,0,12,12,7,0,0,5
2015-05-13,BREAD,CH,0,0,0,0,0,0,0
2015-05-13,BREAD,SpF,15,0,15,12,0,3,0
2015-05-13,BREAD,CG,0,0,0,0,0,0,0
2015-05-13,BREAD,JCG,0,0,0,0,0,0,0
2015-05-13,BREAD,VS,0,22,22,14,0,0,8
2015-05-13,BREAD,SOUR,10,0,10,8,0,2,0
2015-05-13,BREAD,A.SOUR,5,0,5,3,0,2,0
2015-05-13,BREAD,IHF,0,0,0,0,0,0,0
2015-05-13,BREAD,CAR,0,0,0,0,0,0,0
2015-05-13,BREAD,GW-BUNS,0,4,4,3,0,0,1
2015-05-13,BREAD,CG-BUNS,0,0,0,0,0,0,0
2015-05-13,BREAD,SPF-Buns,4,0,4,3,0,0,1
2015-05-13,BREAD,VS-Buns,0,5,5,1,0,0,4
2015-05-13,BREAD,H-RLS,0,8,8,6,0,0,2
2015-05-13,BREAD,FR-RLS,0,8,8,3,0,0,5
2015-05-13,BREAD,VS-RLS,0,7,7,3,0,0,4
2015-05-13,BREAD,Butt Cof,0,5,5,2,0,3,0
2015-05-13,BREAD,Lemon BP,2,8,10,4,1,0,5
2015-05-13,BREAD,Choc Car,0,6,6,2,1,0,3
2015-05-13,ROLLS,Cinnamon,0,48,48,44,4,0,0
2015-05-13,ROLLS,Mini C-Roll,0,0,0,0,0,0,0
2015-05-13,SCONES,Cherry,0,0,0,0,0,0,0
2015-05-13,SCONES,Str Rhubarb,0,34,34,24,2,8,0
2015-05-13,SCONES,Blueberry,0,0,0,0,0,0,0
2015-05-13,SCONES,Butt Almd,0,0,0,0,0,0,0
2015-05-13,SCONES,Choc Chip,0,0,0,0,0,0,0
2015-05-13,SCONES,Cin Chip,0,24,24,22,2,0,0
2015-05-13,FRUIT BARS,Blueberry,0,30,30,6,22,2,0
2015-05-13,FRUIT BARS,Cherry,0,30,30,7,22,1,0
2015-05-13,FRUIT BARS,Apple Cin,0,0,0,0,0,0,0
2015-05-13,FRUIT BARS,Str Rhubarb,0,40,40,21,19,0,0
2015-05-13,MUFFINS,Butt Cof Ck,0,36,36,5,25,6,0
2015-05-13,MUFFINS,Lemon BP,0,31,31,16,14,1,0
2015-05-13,MUFFINS,Choc Carm,0,13,13,8,1,4,0
2015-05-13,COOKIES/BARS,Oatmeal CC,0,36,36,22,4,0,10
2015-05-13,COOKIES/BARS,Salted Car,0,24,24,14,0,0,10
2015-05-13,COOKIES/BARS,Snicker,14,24,38,32,4,0,2
2015-05-13,COOKIES/BARS,Triple Choc,13,24,37,24,5,0,8
2015-05-13,COOKIES/BARS,Frosted,0,12,12,3,0,0,9
2015-05-13,COOKIES/BARS,Lemon,0,60,60,6,42,0,12
2015-05-13,COOKIES/BARS,Brownies,7,20,27,12,2,0,13
2015-05-13,COOKIES/BARS,Kahuna,0,20,20,13,3,0,4
2015-05-13,COOKIES/BARS,Cin Stix,0,36,36,-18,20,0,34
2015-05-13,COOKIES/BARS,Totals,34,0,528,217,0,22,0
2015-05-14,BREAD,H,29,17,46,22,0,0,24
2015-05-14,BREAD,FR,13,61,74,13,50,0,11
2015-05-14,BREAD,GW,15,22,37,19,0,0,18
2015-05-14,BREAD,DK,31,0,31,29,0,0,2
2015-05-14,BREAD,H5,3,32,35,10,0,0,25
2015-05-14,BREAD,BFB,0,14,14,5,0,0,9
2015-05-14,BREAD,CSWRL,3,32,35,21,1,0,13
2015-05-14,BREAD,CnE,19,0,19,16,0,3,0
2015-05-14,BREAD,CnR,9,0,9,7,0,2,0
2015-05-14,BREAD,CnW,5,0,5,5,0,0,0
2015-05-14,BREAD,CH,0,14,14,2,2,0,10
2015-05-14,BREAD,SpF,0,0,0,0,0,0,0
2015-05-14,BREAD,CG,0,22,22,11,0,0,11
2015-05-14,BREAD,JCG,0,8,8,1,0,0,7
2015-05-14,BREAD,VS,8,0,8,8,0,0,0
2015-05-14,BREAD,SOUR,0,0,0,0,0,0,0
2015-05-14,BREAD,A.SOUR,0,0,0,0,0,0,0
2015-05-14,BREAD,IHF,0,0,0,0,0,0,0
2015-05-14,BREAD,CAR,0,0,0,0,0,0,0
2015-05-14,BREAD,GW-BUNS,1,3,4,0,0,0,4
2015-05-14,BREAD,CG-BUNS,0,0,0,0,0,0,0
2015-05-14,BREAD,SPF-Buns,1,0,1,1,0,0,0
2015-05-14,BREAD,VS-Buns,4,0,4,3,0,1,0
2015-05-14,BREAD,H-RLS,2,0,2,-3,0,5,0
2015-05-14,BREAD,FR-RLS,5,0,5,3,0,2,0
2015-05-14,BREAD,VS-RLS,4,0,4,2,0,2,0
2015-05-14,BREAD,Butt Cof,0,5,5,2,2,0,1
2015-05-14,BREAD,Lemon BP,5,6,11,7,4,0,0
2015-05-14,BREAD,Choc Car,3,5,8,2,2,1,3
2015-05-14,ROLLS,Cinnamon,0,48,48,48,0,0,0
2015-05-14,ROLLS,Mini C-Roll,0,0,0,0,0,0,0
2015-05-14,SCONES,Cherry,0,27,27,27,0,0,0
2015-05-14,SCONES,Str Rhubarb,0,0,0,0,0,0,0
2015-05-14,SCONES,Blueberry,0,0,0,0,0,0,0
2015-05-14,SCONES,Butt Almd,0,0,0,0,0,0,0
2015-05-14,SCONES,Choc Chip,0,0,0,0,0,0,0
2015-05-14,SCONES,Cin Chip,0,21,21,21,0,0,0
2015-05-14,FRUIT BARS,Blueberry,0,0,0,0,0,0,0
2015-05-14,FRUIT BARS,Cherry,0,0,0,0,0,0,0
2015-05-14,FRUIT BARS,Apple Cin,0,30,30,10,20,0,0
2015-05-14,FRUIT BARS,Str Rhubarb,0,50,50,23,27,0,0
2015-05-14,MUFFINS,Butt Cof Ck,0,8,8,6,0,2,0
2015-05-14,MUFFINS,Lemon BP,0,16,16,16,0,0,0
2015-05-14,MUFFINS,Choc Carm,0,22,22,10,12,0,0
2015-05-14,COOKIES/BARS,Oatmeal CC,10,24,34,30,0,0,4
2015-05-14,COOKIES/BARS,Salted Car,10,12,22,22,0,0,0
2015-05-14,COOKIES/BARS,Snicker,2,30,32,31,0,0,1
2015-05-14,COOKIES/BARS,Triple Choc,8,24,32,29,0,3,0
2015-05-14,COOKIES/BARS,Frosted,9,12,21,9,0,2,10
2015-05-14,COOKIES/BARS,Lemon,12,40,52,19,26,0,7
2015-05-14,COOKIES/BARS,Brownies,13,0,13,13,0,0,0
2015-05-14,COOKIES/BARS,Kahuna,4,20,24,18,5,0,1
2015-05-14,COOKIES/BARS,Cin Stix,34,0,34,12,0,22,0
2015-05-14,COOKIES/BARS,Totals,102,0,438,296,0,29,0
2015-05-15,BREAD,H,24,31,55,23,5,0,27
2015-05-15,BREAD,FR,11,42,53,20,5,0,28
2015-05-15,BREAD,GW,18,13,31,12,0,0,19
2015-05-15,BREAD,DK,2,43,45,31,1,0,13
2015-05-15,BREAD,H5,25,0,25,18,0,0,7
2015-05-15,BREAD,BFB,9,0,9,8,0,1,0
2015-05-15,BREAD,CSWRL,13,32,45,21,0,4,20
2015-05-15,BREAD,CnE,0,28,28,17,4,0,7
2015-05-15,BREAD,CnR,0,9,9,6,0,0,3
2015-05-15,BREAD,CnW,0,12,12,12,0,0,0
2015-05-15,BREAD,CH,10,0,10,5,0,5,0
