Date,Category,Product,START_OF_DAY,MADE_TODAY,AVAILABLE_TO_SELL,OUT_THE_DOOR,ORDERS_TODAY,REMOVED_AS_DAY_OLD,LEFT
2016-04-12,BREAD,H5,0,16,16,8,0,0,8
2016-04-12,BREAD,CSWRL,14,8,22,22,0,0,0
2016-04-12,BREAD,VA SWRL,5,4,9,9,0,0,0
2016-04-12,BREAD,bfb,0,14,14,8,0,0,6
2016-04-12,BREAD,Cne,6,0,6,6,0,0,0
2016-04-12,BREAD,CnR,0,0,0,0,0,0,0
2016-04-12,BREAD,CnW,0,0,0,0,0,0,0
2016-04-12,BREAD,cg,2,0,2,2,0,0,0
2016-04-12,BREAD,cg-jal,1,0,1,1,0,0,0
2016-04-12,BREAD,vs,0,16,16,5,0,0,11
2016-04-12,BREAD,cg-pesto,0,0,0,0,0,0,0
2016-04-12,BREAD,CH,0,13,13,5,0,0,8
2016-04-12,BREAD,car,0,0,0,0,0,0,0
2016-04-12,BREAD,ihf,0,47,47,45,0,0,2
2016-04-12,BREAD,gluten-X,0,0,0,0,0,0,0
2016-04-12,BREAD,Glut-X Cin,0,0,0,0,0,0,0
2016-04-12,BREAD,H-RLS,4,0,4,4,0,0,0
2016-04-12,BREAD,FR-RLS,3,0,3,3,0,0,0
2016-04-12,BREAD,VS-RLS,0,5,5,3,0,0,2
2016-04-12,BREAD,lemon blue,4,3,7,6,1,0,0
2016-04-12,BREAD,straw short,3,3,6,4,0,0,2
2016-04-12,BREAD,Choc Carm,0,4,4,4,0,0,0
2016-04-12,ROLLS,Cinnamon,0,24,24,24,0,0,0
2016-04-12,ROLLS,Mini C-Roll,0,0,0,0,0,0,0
2016-04-12,SCONES,Cherry,0,0,0,0,0,0,0
2016-04-12,SCONES,Blueberry,0,24,24,24,0,0,0
2016-04-12,SCONES,Butt Almd,0,0,0,0,0,0,0
2016-04-12,SCONES,Choc Chip,0,11,11,11,0,0,0
2016-04-12,SCONES,Cin Chip,0,0,0,0,0,0,0
2016-04-12,FRUIT BARS,Blueberry,0,0,0,0,0,0,0
2016-04-12,FRUIT BARS,Cherry,0,8,8,8,0,0,0
2016-04-12,FRUIT BARS,straw,0,4,4,4,0,0,0
2016-04-12,FRUIT BARS,Apple Cin,0,8,8,8,0,0,0
2016-04-12,MUFFINS,lemon blue,0,8,8,8,0,0,0
2016-04-12,MUFFINS,straw short,0,8,8,0,0,8,0
2016-04-12,MUFFINS,Choc Carm,0,4,4,4,0,0,0
2016-04-12,COOKIES/BARS,Oatmeal CC,0,30,30,15,8,0,7
2016-04-12,COOKIES/BARS,Peanut Butt,9,6,15,9,0,0,6
2016-04-12,COOKIES/BARS,PB Choc,4,12,16,7,0,0,9
2016-04-12,COOKIES/BARS,Triple Choc,14,12,26,18,8,0,0
2016-04-12,COOKIES/BARS,SnickerDoodle,15,12,27,19,8,0,0
2016-04-12,COOKIES/BARS,frosted,9,12,21,16,0,0,5
2016-04-12,COOKIES/BARS,Kahuna 1/2SZ,0,0,0,-6,6,0,0
2016-04-12,COOKIES/BARS,Totals,51,183,210,145,30,8,27
2016-04-13,BREAD,H,4,37,41,10,0,0,31
2016-04-13,BREAD,FR,14,16,30,15,0,0,15
2016-04-13,BREAD,GW,10,2,12,5,0,5,2
2016-04-13,BREAD,DK,0,28,28,15,0,0,13
2016-04-13,BREAD,H5,8,0,8,7,0,0,1
2016-04-13,BREAD,CSWRL,0,24,24,10,0,0,14
2016-04-13,BREAD,VA SWRL,0,8,8,4,0,0,4
2016-04-13,BREAD,bfb,6,0,6,5,0,1,0
2016-04-13,BREAD,Cne,0,24,24,11,0,0,13
2016-04-13,BREAD,CnR,0,4,4,0,0,0,4
2016-04-13,BREAD,CnW,0,4,4,4,0,0,0
2016-04-13,BREAD,cg,0,15,15,3,0,0,12
2016-04-13,BREAD,cg-jal,0,5,5,3,0,0,2
2016-04-13,BREAD,vs,11,0,11,9,0,2,0
2016-04-13,BREAD,cg-pesto,0,0,0,0,0,0,0
2016-04-13,BREAD,CH,8,0,8,5,0,3,0
2016-04-13,BREAD,car,0,0,0,0,0,0,0
2016-04-13,BREAD,ihf,2,0,2,1,0,1,0
2016-04-13,BREAD,TS,0,11,11,4,5,0,2
2016-04-13,BREAD,gluten-X,0,0,0,0,0,0,0
2016-04-13,BREAD,Glut-X Cin,0,0,0,0,0,0,0
2016-04-13,BREAD,H-RLS,0,0,0,0,0,0,0
2016-04-13,BREAD,FR-RLS,0,4,4,2,0,0,2
2016-04-13,BREAD,VS-RLS,2,0,2,2,0,0,0
2016-04-13,BREAD,lemon blue,0,6,6,3,0,0,3
2016-04-13,BREAD,straw short,2,4,6,1,0,1,4
2016-04-13,BREAD,Choc Carm,0,3,3,2,0,0,1
2016-04-13,ROLLS,Cinnamon,0,24,24,24,0,0,0
2016-04-13,ROLLS,Mini C-Roll,0,0,0,0,0,0,0
2016-04-13,SCONES,Cherry,0,22,22,14,4,4,0
2016-04-13,SCONES,Blueberry,0,0,0,0,0,0,0
2016-04-13,SCONES,Butt Almd,0,0,0,0,0,0,0
2016-04-13,SCONES,Choc Chip,0,0,0,0,0,0,0
2016-04-13,SCONES,Cin Chip,0,22,22,18,0,4,0
2016-04-13,FRUIT BARS,Blueberry,0,4,4,4,0,0,0
2016-04-13,FRUIT BARS,Cherry,0,8,8,8,0,0,0
2016-04-13,FRUIT BARS,straw,0,8,8,8,0,0,0
2016-04-13,FRUIT BARS,Apple Cin,0,0,0,0,0,0,0
